"","region","uni_herdid","age","herdprev"
"3228","historical",108,9,0.52
"3229","historical",108,4,0.52
"3230","historical",108,5,0.52
"3231","historical",108,7,0.52
"3232","historical",108,9,0.52
"3233","historical",108,5,0.52
"3234","historical",108,4,0.52
"3235","historical",108,3.5,0.52
"3236","historical",108,6,0.52
"3237","historical",108,3,0.52
"3238","historical",108,3.5,0.52
"3239","historical",108,6,0.52
"3240","historical",108,2,0.52
"3241","historical",108,2,0.52
"3242","historical",108,2,0.52
"3243","historical",108,1.5,0.52
"3244","historical",108,3.5,0.52
"3245","historical",108,3,0.52
"3246","historical",108,0.660000026,0.52
"3247","historical",108,0.579999983,0.52
"3248","historical",108,0.910000026,0.52
"3249","historical",108,1,0.52
"3250","historical",112,7,0.333333333333333
"3251","historical",112,0.579999983,0.333333333333333
"3252","historical",112,6.409999847,0.333333333333333
"3253","historical",116,8,0.236842105263158
"3254","historical",116,6,0.236842105263158
"3255","historical",116,8,0.236842105263158
"3256","historical",116,8,0.236842105263158
"3257","historical",116,5,0.236842105263158
"3258","historical",116,7,0.236842105263158
"3259","historical",116,7,0.236842105263158
"3260","historical",116,8,0.236842105263158
"3261","historical",116,7,0.236842105263158
"3262","historical",116,5,0.236842105263158
"3263","historical",116,2,0.236842105263158
"3264","historical",116,2,0.236842105263158
"3265","historical",116,2,0.236842105263158
"3266","historical",116,0.600000024,0.236842105263158
"3267","historical",116,0.75,0.236842105263158
"3268","historical",116,0.600000024,0.236842105263158
"3269","historical",116,0.829999983,0.236842105263158
"3270","historical",116,0.75,0.236842105263158
"3271","historical",116,0.829999983,0.236842105263158
"3272","historical",116,0.579999983,0.236842105263158
"3273","historical",116,0.600000024,0.236842105263158
"3274","historical",116,8,0.236842105263158
"3275","historical",116,0.910000026,0.236842105263158
"3276","historical",116,6,0.236842105263158
"3277","historical",116,9,0.236842105263158
"3278","historical",116,9,0.236842105263158
"3279","historical",116,8,0.236842105263158
"3280","historical",116,6,0.236842105263158
"3281","historical",116,5,0.236842105263158
"3282","historical",116,1.049999952,0.236842105263158
"3283","historical",116,1.049999952,0.236842105263158
"3284","historical",116,6,0.236842105263158
"3285","historical",116,8,0.236842105263158
"3286","historical",116,8,0.236842105263158
"3287","historical",116,8,0.236842105263158
"3288","historical",116,10,0.236842105263158
"3289","historical",113,9,0.906976744186046
"3290","historical",113,9,0.906976744186046
"3291","historical",113,6,0.906976744186046
"3292","historical",113,2.410000086,0.906976744186046
"3293","historical",113,7,0.906976744186046
"3294","historical",113,2.049999952,0.906976744186046
"3295","historical",113,3,0.906976744186046
"3296","historical",113,4,0.906976744186046
"3297","historical",113,5,0.906976744186046
"3298","historical",113,3,0.906976744186046
"3299","historical",113,5,0.906976744186046
"3300","historical",113,7,0.906976744186046
"3301","historical",113,7,0.906976744186046
"3302","historical",113,7,0.906976744186046
"3303","historical",113,5,0.906976744186046
"3304","historical",113,3,0.906976744186046
"3305","historical",113,5,0.906976744186046
"3306","historical",113,5,0.906976744186046
"3307","historical",113,5,0.906976744186046
"3308","historical",113,6,0.906976744186046
"3309","historical",113,5,0.906976744186046
"3310","historical",113,5,0.906976744186046
"3311","historical",113,6,0.906976744186046
"3312","historical",113,7,0.906976744186046
"3313","historical",113,6,0.906976744186046
"3314","historical",113,7,0.906976744186046
"3315","historical",113,3,0.906976744186046
"3316","historical",113,7,0.906976744186046
"3317","historical",113,3,0.906976744186046
"3318","historical",113,7,0.906976744186046
"3319","historical",113,8,0.906976744186046
"3320","historical",113,3,0.906976744186046
"3321","historical",113,2.049999952,0.906976744186046
"3322","historical",113,5,0.906976744186046
"3323","historical",113,4,0.906976744186046
"3324","historical",113,3,0.906976744186046
"3325","historical",113,2.599999905,0.906976744186046
"3326","historical",113,9,0.906976744186046
"3327","historical",113,8,0.906976744186046
"3328","historical",113,11,0.906976744186046
"3329","historical",113,11,0.906976744186046
"3330","historical",113,1,0.906976744186046
"3331","historical",113,1.090999961,0.906976744186046
"3332","historical",113,1.049999952,0.906976744186046
"3333","historical",113,1.059999943,0.906976744186046
"3334","historical",113,1,0.906976744186046
"3335","historical",113,1.057999969,0.906976744186046
"3336","historical",113,2.049999952,0.906976744186046
"3337","historical",113,2,0.906976744186046
"3338","historical",113,2,0.906976744186046
"3339","historical",113,2,0.906976744186046
"3340","historical",113,2,0.906976744186046
"3341","historical",113,7,0.906976744186046
"3342","historical",113,7,0.906976744186046
"3343","historical",113,6,0.906976744186046
"3344","historical",113,3,0.906976744186046
"3345","historical",113,8,0.906976744186046
"3346","historical",113,7,0.906976744186046
"3347","historical",113,3,0.906976744186046
"3348","historical",113,7,0.906976744186046
"3349","historical",113,3,0.906976744186046
"3350","historical",113,2,0.906976744186046
"3351","historical",113,2,0.906976744186046
"3352","historical",113,1.049999952,0.906976744186046
"3353","historical",113,3,0.906976744186046
"3354","historical",113,1.159999967,0.906976744186046
"3355","historical",113,5,0.906976744186046
"3356","historical",113,1.029999971,0.906976744186046
"3357","historical",113,1,0.906976744186046
"3358","historical",113,1.159999967,0.906976744186046
"3359","historical",113,1.159999967,0.906976744186046
"3360","historical",113,1.049999952,0.906976744186046
"3361","historical",113,1.25,0.906976744186046
"3362","historical",113,1.059999943,0.906976744186046
"3363","historical",113,8,0.906976744186046
"3364","historical",113,11,0.906976744186046
"3365","historical",113,11,0.906976744186046
"3366","historical",113,8,0.906976744186046
"3367","historical",113,6,0.906976744186046
"3368","historical",113,2,0.906976744186046
"3369","historical",113,8,0.906976744186046
"3370","historical",113,1,0.906976744186046
"3371","historical",113,8,0.906976744186046
"3372","historical",113,8,0.906976744186046
"3373","historical",113,6,0.906976744186046
"3374","historical",113,7,0.906976744186046
"3375","historical",124,5,0.0909090909090909
"3376","historical",124,7,0.0909090909090909
"3377","historical",124,7,0.0909090909090909
"3378","historical",124,6,0.0909090909090909
"3379","historical",124,7,0.0909090909090909
"3380","historical",124,4,0.0909090909090909
"3381","historical",124,4,0.0909090909090909
"3382","historical",124,4,0.0909090909090909
"3383","historical",124,7,0.0909090909090909
"3384","historical",124,8,0.0909090909090909
"3385","historical",124,8,0.0909090909090909
"3386","historical",131,6,0.166666666666667
"3387","historical",131,3,0.166666666666667
"3388","historical",130,6,0.25
"3389","historical",130,5,0.25
"3390","historical",130,1.5,0.25
"3391","historical",130,2,0.25
"3392","historical",131,2,0.166666666666667
"3393","historical",131,2.410000086,0.166666666666667
"3394","historical",130,6,0.25
"3395","historical",130,1,0.25
"3396","historical",130,1.25,0.25
"3397","historical",130,1,0.25
"3398","historical",131,1.159999967,0.166666666666667
"3399","historical",131,1.75,0.166666666666667
"3400","historical",132,0.75,0.714285714285714
"3401","historical",132,0.579999983,0.714285714285714
"3402","historical",132,1.600000024,0.714285714285714
"3403","historical",132,2.160000086,0.714285714285714
"3404","historical",132,1.159999967,0.714285714285714
"3405","historical",132,2,0.714285714285714
"3406","historical",132,3,0.714285714285714
"3407","historical",132,1.25,0.714285714285714
"3408","historical",132,7,0.714285714285714
"3409","historical",132,2.599999905,0.714285714285714
"3410","historical",132,3,0.714285714285714
"3411","historical",132,2.599999905,0.714285714285714
"3412","historical",132,3,0.714285714285714
"3413","historical",132,5,0.714285714285714
"3414","historical",133,2.579999924,0.75
"3415","historical",133,6,0.75
"3416","historical",133,4,0.75
"3417","historical",133,1.159999967,0.75
"3418","historical",138,7,0.8
"3419","historical",138,6,0.8
"3420","historical",138,6,0.8
"3421","historical",138,7,0.8
"3422","historical",138,6,0.8
"3423","historical",138,5,0.8
"3424","historical",138,5,0.8
"3425","historical",138,7,0.8
"3426","historical",138,8,0.8
"3427","historical",138,8,0.8
"3428","historical",138,8,0.8
"3429","historical",138,8,0.8
"3430","historical",138,7,0.8
"3431","historical",138,6,0.8
"3432","historical",138,8,0.8
"3433","historical",138,7,0.8
"3434","historical",138,6.5,0.8
"3435","historical",138,8,0.8
"3436","historical",138,7,0.8
"3437","historical",138,6,0.8
"3438","historical",138,5,0.8
"3439","historical",138,8,0.8
"3440","historical",138,7,0.8
"3441","historical",138,9,0.8
"3442","historical",138,10,0.8
"3443","historical",138,3,0.8
"3444","historical",138,3,0.8
"3445","historical",138,3,0.8
"3446","historical",138,4,0.8
"3447","historical",138,3,0.8
"3448","historical",139,6,0.0909090909090909
"3449","historical",139,5,0.0909090909090909
"3450","historical",139,4,0.0909090909090909
"3451","historical",139,5,0.0909090909090909
"3452","historical",139,6,0.0909090909090909
"3453","historical",139,6,0.0909090909090909
"3454","historical",139,7,0.0909090909090909
"3455","historical",139,3,0.0909090909090909
"3456","historical",139,3.25,0.0909090909090909
"3457","historical",139,5,0.0909090909090909
"3458","historical",139,0.579999983,0.0909090909090909
"3459","historical",140,4.5,0.23728813559322
"3460","historical",140,3,0.23728813559322
"3461","historical",140,1.200000048,0.23728813559322
"3462","historical",140,3.75,0.23728813559322
"3463","historical",140,2.829999924,0.23728813559322
"3464","historical",140,2.5,0.23728813559322
"3465","historical",140,5.579999924,0.23728813559322
"3466","historical",140,6.300000191,0.23728813559322
"3467","historical",140,2.25,0.23728813559322
"3468","historical",140,3.410000086,0.23728813559322
"3469","historical",140,3.25,0.23728813559322
"3470","historical",140,2.410000086,0.23728813559322
"3471","historical",140,3.125,0.23728813559322
"3472","historical",140,2.410000086,0.23728813559322
"3473","historical",140,3.829999924,0.23728813559322
"3474","historical",140,2.160000086,0.23728813559322
"3475","historical",140,3.25,0.23728813559322
"3476","historical",140,4.159999847,0.23728813559322
"3477","historical",140,3.119999886,0.23728813559322
"3478","historical",140,5.25,0.23728813559322
"3479","historical",140,5.25,0.23728813559322
"3480","historical",140,3.25,0.23728813559322
"3481","historical",140,6,0.23728813559322
"3482","historical",140,6.119999886,0.23728813559322
"3483","historical",140,3.160000086,0.23728813559322
"3484","historical",140,10,0.23728813559322
"3485","historical",140,6,0.23728813559322
"3486","historical",140,5,0.23728813559322
"3487","historical",140,4.059999943,0.23728813559322
"3488","historical",140,5,0.23728813559322
"3489","historical",140,5,0.23728813559322
"3490","historical",140,3.410000086,0.23728813559322
"3491","historical",140,8,0.23728813559322
"3492","historical",140,4.829999924,0.23728813559322
"3493","historical",140,4.5,0.23728813559322
"3494","historical",140,2.299999952,0.23728813559322
"3495","historical",140,2.160000086,0.23728813559322
"3496","historical",140,1.75,0.23728813559322
"3497","historical",140,2.410000086,0.23728813559322
"3498","historical",140,1.580000043,0.23728813559322
"3499","historical",140,2.160000086,0.23728813559322
"3500","historical",140,2.029999971,0.23728813559322
"3501","historical",140,1.580000043,0.23728813559322
"3502","historical",140,1.059999943,0.23728813559322
"3503","historical",140,1.830000043,0.23728813559322
"3504","historical",140,6,0.23728813559322
"3505","historical",140,3.5,0.23728813559322
"3506","historical",140,4.409999847,0.23728813559322
"3507","historical",140,8,0.23728813559322
"3508","historical",140,3,0.23728813559322
"3509","historical",140,8,0.23728813559322
"3510","historical",140,2,0.23728813559322
"3511","historical",140,2,0.23728813559322
"3512","historical",140,2,0.23728813559322
"3513","historical",140,2,0.23728813559322
"3514","historical",140,8,0.23728813559322
"3515","historical",140,8,0.23728813559322
"3516","historical",140,12,0.23728813559322
"3517","historical",140,3,0.23728813559322
"3518","historical",140,3.079999924,0.23728813559322
"3519","historical",140,2.099999905,0.23728813559322
"3520","historical",140,5.400000095,0.23728813559322
"3521","historical",140,3.410000086,0.23728813559322
"3522","historical",140,3.599999905,0.23728813559322
"3523","historical",140,5.25,0.23728813559322
"3524","historical",140,5,0.23728813559322
"3525","historical",140,2.75,0.23728813559322
"3526","historical",140,10,0.23728813559322
"3527","historical",140,2.75,0.23728813559322
"3528","historical",140,2.599999905,0.23728813559322
"3529","historical",140,5.75,0.23728813559322
"3530","historical",140,5.25,0.23728813559322
"3531","historical",140,3.75,0.23728813559322
"3532","historical",140,4.909999847,0.23728813559322
"3533","historical",140,3.410000086,0.23728813559322
"3534","historical",140,5.75,0.23728813559322
"3535","historical",140,4.599999905,0.23728813559322
"3536","historical",140,6.119999886,0.23728813559322
"3537","historical",140,1.600000024,0.23728813559322
"3538","historical",140,2.079999924,0.23728813559322
"3539","historical",140,1.5,0.23728813559322
"3540","historical",140,1.059999943,0.23728813559322
"3541","historical",140,NA,0.23728813559322
"3542","historical",140,NA,0.23728813559322
"3543","historical",140,1,0.23728813559322
"3544","historical",140,1.299999952,0.23728813559322
"3545","historical",140,NA,0.23728813559322
"3546","historical",140,1.25,0.23728813559322
"3547","historical",140,0.829999983,0.23728813559322
"3548","historical",140,1.25,0.23728813559322
"3549","historical",140,1.059999943,0.23728813559322
"3550","historical",140,1.600000024,0.23728813559322
"3551","historical",140,1,0.23728813559322
"3552","historical",140,1.600000024,0.23728813559322
"3553","historical",140,1.299999952,0.23728813559322
"3554","historical",140,0.829999983,0.23728813559322
"3555","historical",140,1.600000024,0.23728813559322
"3556","historical",140,0.75,0.23728813559322
"3557","historical",140,1,0.23728813559322
"3558","historical",140,1.409999967,0.23728813559322
"3559","historical",140,1,0.23728813559322
"3560","historical",140,1.299999952,0.23728813559322
"3561","historical",140,1,0.23728813559322
"3562","historical",140,1.5,0.23728813559322
"3563","historical",140,1.600000024,0.23728813559322
"3564","historical",140,1.600000024,0.23728813559322
"3565","historical",140,1.25,0.23728813559322
"3566","historical",140,1.299999952,0.23728813559322
"3567","historical",140,1.5,0.23728813559322
"3568","historical",140,2,0.23728813559322
"3569","historical",140,1.600000024,0.23728813559322
"3570","historical",140,1.600000024,0.23728813559322
"3571","historical",140,2,0.23728813559322
"3572","historical",140,1.5,0.23728813559322
"3573","historical",140,2,0.23728813559322
"3574","historical",140,2.299999952,0.23728813559322
"3575","historical",140,1.409999967,0.23728813559322
"3576","historical",140,0.75,0.23728813559322
"3577","historical",141,6,0.1
"3578","historical",141,5,0.1
"3579","historical",141,4,0.1
"3580","historical",141,4,0.1
"3581","historical",141,5,0.1
"3582","historical",141,6,0.1
"3583","historical",141,1.5,0.1
"3584","historical",141,2,0.1
"3585","historical",141,2,0.1
"3586","historical",141,2.5,0.1
"3587","historical",142,4,0.60952380952381
"3588","historical",142,4,0.60952380952381
"3589","historical",142,4,0.60952380952381
"3590","historical",142,6,0.60952380952381
"3591","historical",142,9,0.60952380952381
"3592","historical",142,7,0.60952380952381
"3593","historical",142,6,0.60952380952381
"3594","historical",142,6,0.60952380952381
"3595","historical",142,3,0.60952380952381
"3596","historical",142,4,0.60952380952381
"3597","historical",142,7,0.60952380952381
